pollster,numeric_grade,state,candidate_name,party,pct,sample_size,population,methodology,start_date,end_date,hypothetical,partisan,pollscore,transparency_score,voters
Ipsos,2.8,National,Donald Trump,REP,45,NA,rv,Probability Panel,2024-08-23,2024-08-27,FALSE,NA,-0.9,9.5,NA
SurveyUSA,2.8,Nebraska,Kamala Harris,DEM,37,1293,rv,IVR/Online Panel/Text-to-Web,2024-08-23,2024-08-27,FALSE,NA,-1.3,8,478
SurveyUSA,2.8,Nebraska,Donald Trump,REP,54,1293,rv,IVR/Online Panel/Text-to-Web,2024-08-23,2024-08-27,FALSE,NA,-1.3,8,698
SurveyUSA,2.8,Nebraska,Kamala Harris,DEM,47,507,rv,IVR/Online Panel/Text-to-Web,2024-08-23,2024-08-27,FALSE,NA,-1.3,8,238
SurveyUSA,2.8,Nebraska,Donald Trump,REP,42,507,rv,IVR/Online Panel/Text-to-Web,2024-08-23,2024-08-27,FALSE,NA,-1.3,8,213
Beacon/Shaw,2.8,Arizona,Kamala Harris,DEM,48,1014,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,487
Beacon/Shaw,2.8,Arizona,Donald Trump,REP,47,1014,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,477
Beacon/Shaw,2.8,Arizona,Kamala Harris,DEM,50,1014,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,507
Beacon/Shaw,2.8,Arizona,Donald Trump,REP,49,1014,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,497
Beacon/Shaw,2.8,Georgia,Kamala Harris,DEM,48,1014,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,487
Beacon/Shaw,2.8,Georgia,Donald Trump,REP,46,1014,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,466
Beacon/Shaw,2.8,Georgia,Kamala Harris,DEM,50,1014,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,507
Beacon/Shaw,2.8,Georgia,Donald Trump,REP,48,1014,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,487
Beacon/Shaw,2.8,Nevada,Kamala Harris,DEM,48,1026,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,492
Beacon/Shaw,2.8,Nevada,Donald Trump,REP,46,1026,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,472
Beacon/Shaw,2.8,Nevada,Kamala Harris,DEM,50,1026,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,513
Beacon/Shaw,2.8,Nevada,Donald Trump,REP,48,1026,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,492
Beacon/Shaw,2.8,North Carolina,Kamala Harris,DEM,47,999,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,470
Beacon/Shaw,2.8,North Carolina,Donald Trump,REP,48,999,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,480
Beacon/Shaw,2.8,North Carolina,Kamala Harris,DEM,49,999,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,490
Beacon/Shaw,2.8,North Carolina,Donald Trump,REP,50,999,rv,Live Phone/Text-to-Web,2024-08-23,2024-08-26,FALSE,NA,-1.1,9,500
YouGov,3,National,Kamala Harris,DEM,46,1194,rv,Online Panel,2024-08-22,2024-08-26,FALSE,NA,-1.1,9,549
YouGov,3,National,Donald Trump,REP,45,1194,rv,Online Panel,2024-08-22,2024-08-26,FALSE,NA,-1.1,9,537
YouGov,3,National,Kamala Harris,DEM,47,1197,rv,Online Panel,2024-08-22,2024-08-26,FALSE,NA,-1.1,9,563
YouGov,3,National,Donald Trump,REP,46,1197,rv,Online Panel,2024-08-22,2024-08-26,FALSE,NA,-1.1,9,551
YouGov,3,Pennsylvania,Kamala Harris,DEM,43,500,a,Online Panel,2024-08-15,2024-08-23,FALSE,NA,-1.1,9,215
YouGov,3,Pennsylvania,Donald Trump,REP,42.5,500,a,Online Panel,2024-08-15,2024-08-23,FALSE,NA,-1.1,9,212
YouGov,3,Pennsylvania,Kamala Harris,DEM,47,NA,lv,Online Panel,2024-08-15,2024-08-23,FALSE,NA,-1.1,9,NA
YouGov,3,Pennsylvania,Donald Trump,REP,47,NA,lv,Online Panel,2024-08-15,2024-08-23,FALSE,NA,-1.1,9,NA
YouGov,3,Wisconsin,Kamala Harris,DEM,48,500,a,Online Panel,2024-08-15,2024-08-23,FALSE,NA,-1.1,9,240
YouGov,3,Wisconsin,Donald Trump,REP,42,500,a,Online Panel,2024-08-15,2024-08-23,FALSE,NA,-1.1,9,210
YouGov,3,Wisconsin,Kamala Harris,DEM,51,NA,lv,Online Panel,2024-08-15,2024-08-23,FALSE,NA,-1.1,9,NA
YouGov,3,Wisconsin,Donald Trump,REP,46,NA,lv,Online Panel,2024-08-15,2024-08-23,FALSE,NA,-1.1,9,NA
YouGov,3,Michigan,Kamala Harris,DEM,44,500,a,Online Panel,2024-08-15,2024-08-23,FALSE,NA,-1.1,9,220
YouGov,3,Michigan,Donald Trump,REP,43.5,500,a,Online Panel,2024-08-15,2024-08-23,FALSE,NA,-1.1,9,218
YouGov,3,Michigan,Kamala Harris,DEM,47,NA,lv,Online Panel,2024-08-15,2024-08-23,FALSE,NA,-1.1,9,NA
YouGov,3,Michigan,Donald Trump,REP,48,NA,lv,Online Panel,2024-08-15,2024-08-23,FALSE,NA,-1.1,9,NA
Emerson,2.9,New Mexico,Kamala Harris,DEM,53.6,965,rv,IVR/Online Panel/Text-to-Web,2024-08-20,2024-08-22,FALSE,NA,-1.1,7,517
Emerson,2.9,New Mexico,Donald Trump,REP,46.4,965,rv,IVR/Online Panel/Text-to-Web,2024-08-20,2024-08-22,FALSE,NA,-1.1,7,448
YouGov,3,National,Kamala Harris,DEM,44,1835,a,Online Panel,2024-08-15,2024-08-22,FALSE,NA,-1.1,9,807
YouGov,3,National,Donald Trump,REP,40,1835,a,Online Panel,2024-08-15,2024-08-22,FALSE,NA,-1.1,9,734
SurveyUSA,2.8,North Carolina,Kamala Harris,DEM,46,1053,rv,Online Panel,2024-08-19,2024-08-21,FALSE,NA,-1.3,10,484
SurveyUSA,2.8,North Carolina,Donald Trump,REP,45,1053,rv,Online Panel,2024-08-19,2024-08-21,FALSE,NA,-1.3,10,474
SurveyUSA,2.8,North Carolina,Kamala Harris,DEM,47,941,lv,Online Panel,2024-08-19,2024-08-21,FALSE,NA,-1.3,10,442
SurveyUSA,2.8,North Carolina,Donald Trump,REP,47,941,lv,Online Panel,2024-08-19,2024-08-21,FALSE,NA,-1.3,10,442
YouGov,3,National,Kamala Harris,DEM,51,3253,lv,Online Panel,2024-08-14,2024-08-16,FALSE,NA,-1.1,9,1659
YouGov,3,National,Donald Trump,REP,48,3253,lv,Online Panel,2024-08-14,2024-08-16,FALSE,NA,-1.1,9,1561
YouGov,3,Missouri,Kamala Harris,DEM,41,900,lv,Online Panel,2024-08-08,2024-08-16,FALSE,NA,-1.1,9,369
YouGov,3,Missouri,Donald Trump,REP,54,900,lv,Online Panel,2024-08-08,2024-08-16,FALSE,NA,-1.1,9,486
Siena/NYT,3,Nevada,Kamala Harris,DEM,46,677,rv,Live Phone,2024-08-12,2024-08-15,FALSE,NA,-1.5,9,311
Siena/NYT,3,Nevada,Donald Trump,REP,48,677,rv,Live Phone,2024-08-12,2024-08-15,FALSE,NA,-1.5,9,325
Siena/NYT,3,Nevada,Kamala Harris,DEM,47,677,lv,Live Phone,2024-08-12,2024-08-15,FALSE,NA,-1.5,9,318
Siena/NYT,3,Nevada,Donald Trump,REP,48,677,lv,Live Phone,2024-08-12,2024-08-15,FALSE,NA,-1.5,9,325
Siena/NYT,3,Arizona,Kamala Harris,DEM,49,677,rv,Live Phone,2024-08-08,2024-08-15,FALSE,NA,-1.5,9,332
Siena/NYT,3,Arizona,Donald Trump,REP,45,677,rv,Live Phone,2024-08-08,2024-08-15,FALSE,NA,-1.5,9,305
Siena/NYT,3,Arizona,Kamala Harris,DEM,50,677,lv,Live Phone,2024-08-08,2024-08-15,FALSE,NA,-1.5,9,338
Siena/NYT,3,Arizona,Donald Trump,REP,45,677,lv,Live Phone,2024-08-08,2024-08-15,FALSE,NA,-1.5,9,305
Emerson,2.9,Pennsylvania,Kamala Harris,DEM,49.3,1000,lv,IVR/Online Panel/Text-to-Web,2024-08-13,2024-08-14,FALSE,NA,-1.1,7,493
Emerson,2.9,Pennsylvania,Donald Trump,REP,50.7,1000,lv,IVR/Online Panel/Text-to-Web,2024-08-13,2024-08-14,FALSE,NA,-1.1,7,507
Emerson,2.9,National,Kamala Harris,DEM,52.3,1000,lv,IVR/Online Panel/Text-to-Web,2024-08-12,2024-08-14,FALSE,NA,-1.1,7,523
Emerson,2.9,National,Donald Trump,REP,47.7,1000,lv,IVR/Online Panel/Text-to-Web,2024-08-12,2024-08-14,FALSE,NA,-1.1,7,477
Siena/NYT,3,North Carolina,Kamala Harris,DEM,49,655,rv,Live Phone,2024-08-09,2024-08-14,FALSE,NA,-1.5,9,321
Siena/NYT,3,North Carolina,Donald Trump,REP,46,655,rv,Live Phone,2024-08-09,2024-08-14,FALSE,NA,-1.5,9,301
Siena/NYT,3,North Carolina,Kamala Harris,DEM,49,655,lv,Live Phone,2024-08-09,2024-08-14,FALSE,NA,-1.5,9,321
Siena/NYT,3,North Carolina,Donald Trump,REP,47,655,lv,Live Phone,2024-08-09,2024-08-14,FALSE,NA,-1.5,9,308
Siena/NYT,3,Georgia,Kamala Harris,DEM,44,661,rv,Live Phone,2024-08-09,2024-08-14,FALSE,NA,-1.5,9,291
Siena/NYT,3,Georgia,Donald Trump,REP,51,661,rv,Live Phone,2024-08-09,2024-08-14,FALSE,NA,-1.5,9,337
Siena/NYT,3,Georgia,Kamala Harris,DEM,46,661,lv,Live Phone,2024-08-09,2024-08-14,FALSE,NA,-1.5,9,304
Siena/NYT,3,Georgia,Donald Trump,REP,50,661,lv,Live Phone,2024-08-09,2024-08-14,FALSE,NA,-1.5,9,330
Ipsos,2.8,National,Kamala Harris,DEM,50,2336,a,Probability Panel,2024-08-09,2024-08-13,FALSE,NA,-0.9,9.5,1168
Ipsos,2.8,National,Donald Trump,REP,45,2336,a,Probability Panel,2024-08-09,2024-08-13,FALSE,NA,-0.9,9.5,1051
Ipsos,2.8,National,Kamala Harris,DEM,49,1975,rv,Probability Panel,2024-08-09,2024-08-13,FALSE,NA,-0.9,9.5,968
Ipsos,2.8,National,Donald Trump,REP,45,1975,rv,Probability Panel,2024-08-09,2024-08-13,FALSE,NA,-0.9,9.5,889
Ipsos,2.8,National,Kamala Harris,DEM,51,1505,lv,Probability Panel,2024-08-09,2024-08-13,FALSE,NA,-0.9,9.5,768
Ipsos,2.8,National,Donald Trump,REP,45,1505,lv,Probability Panel,2024-08-09,2024-08-13,FALSE,NA,-0.9,9.5,677
Beacon/Shaw,2.8,National,Kamala Harris,DEM,49,1105,rv,Live Phone,2024-08-09,2024-08-12,FALSE,NA,-1.1,9,541
Beacon/Shaw,2.8,National,Donald Trump,REP,50,1105,rv,Live Phone,2024-08-09,2024-08-12,FALSE,NA,-1.1,9,552
Quinnipiac,2.8,Pennsylvania,Kamala Harris,DEM,50,1738,lv,Live Phone,2024-08-08,2024-08-12,FALSE,NA,-0.5,9,869
Quinnipiac,2.8,Pennsylvania,Donald Trump,REP,47,1738,lv,Live Phone,2024-08-08,2024-08-12,FALSE,NA,-0.5,9,817
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,49,693,rv,Live Phone,2024-08-06,2024-08-09,FALSE,NA,-1.5,9,340
Siena/NYT,3,Pennsylvania,Donald Trump,REP,46,693,rv,Live Phone,2024-08-06,2024-08-09,FALSE,NA,-1.5,9,319
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,50,693,lv,Live Phone,2024-08-06,2024-08-09,FALSE,NA,-1.5,9,346
Siena/NYT,3,Pennsylvania,Donald Trump,REP,46,693,lv,Live Phone,2024-08-06,2024-08-09,FALSE,NA,-1.5,9,319
Siena/NYT,3,Michigan,Kamala Harris,DEM,45,619,rv,Live Phone,2024-08-05,2024-08-08,FALSE,NA,-1.5,9,279
Siena/NYT,3,Michigan,Donald Trump,REP,48,619,rv,Live Phone,2024-08-05,2024-08-08,FALSE,NA,-1.5,9,297
Siena/NYT,3,Michigan,Kamala Harris,DEM,50,619,lv,Live Phone,2024-08-05,2024-08-08,FALSE,NA,-1.5,9,310
Siena/NYT,3,Michigan,Donald Trump,REP,46,619,lv,Live Phone,2024-08-05,2024-08-08,FALSE,NA,-1.5,9,285
Siena/NYT,3,Wisconsin,Kamala Harris,DEM,50,661,rv,Live Phone,2024-08-05,2024-08-08,FALSE,NA,-1.5,9,330
Siena/NYT,3,Wisconsin,Donald Trump,REP,46,661,rv,Live Phone,2024-08-05,2024-08-08,FALSE,NA,-1.5,9,304
Siena/NYT,3,Wisconsin,Kamala Harris,DEM,50,661,lv,Live Phone,2024-08-05,2024-08-08,FALSE,NA,-1.5,9,330
Siena/NYT,3,Wisconsin,Donald Trump,REP,46,661,lv,Live Phone,2024-08-05,2024-08-08,FALSE,NA,-1.5,9,304
Ipsos,2.8,National,Kamala Harris,DEM,49,1342,rv,Probability Panel,2024-08-02,2024-08-07,FALSE,NA,-0.9,9.5,658
Ipsos,2.8,National,Donald Trump,REP,47,1342,rv,Probability Panel,2024-08-02,2024-08-07,FALSE,NA,-0.9,9.5,631
Emerson,2.9,Montana,Kamala Harris,DEM,42.5,1000,lv,Online Panel/Text-to-Web,2024-08-05,2024-08-06,FALSE,NA,-1.1,7,425
Emerson,2.9,Montana,Donald Trump,REP,57.5,1000,lv,Online Panel/Text-to-Web,2024-08-05,2024-08-06,FALSE,NA,-1.1,7,575
SurveyUSA,2.8,National,Kamala Harris,DEM,48,1510,lv,Online Panel,2024-08-02,2024-08-05,FALSE,NA,-1.3,8,725
SurveyUSA,2.8,National,Donald Trump,REP,45,1510,lv,Online Panel,2024-08-02,2024-08-05,FALSE,NA,-1.3,8,680
Marist,2.9,National,Kamala Harris,DEM,51,1513,rv,Live Phone/Online Panel/Text-to-Web,2024-08-01,2024-08-04,FALSE,NA,-0.9,7,772
Marist,2.9,National,Donald Trump,REP,48,1513,rv,Live Phone/Online Panel/Text-to-Web,2024-08-01,2024-08-04,FALSE,NA,-0.9,7,726
YouGov,3,National,Kamala Harris,DEM,50,3092,lv,Online Panel,2024-07-30,2024-08-02,FALSE,NA,-1.1,9,1546
YouGov,3,National,Donald Trump,REP,49,3092,lv,Online Panel,2024-07-30,2024-08-02,FALSE,NA,-1.1,9,1515
Marquette Law School,3,Wisconsin,Kamala Harris,DEM,49,877,rv,Live Phone/Email,2024-07-24,2024-08-01,FALSE,NA,-1.1,10,430
Marquette Law School,3,Wisconsin,Donald Trump,REP,50,877,rv,Live Phone/Email,2024-07-24,2024-08-01,FALSE,NA,-1.1,10,438
Marquette Law School,3,Wisconsin,Kamala Harris,DEM,50,801,lv,Live Phone/Email,2024-07-24,2024-08-01,FALSE,NA,-1.1,10,400
Marquette Law School,3,Wisconsin,Donald Trump,REP,49,801,lv,Live Phone/Email,2024-07-24,2024-08-01,FALSE,NA,-1.1,10,392
Marquette Law School,3,National,Kamala Harris,DEM,52,879,rv,Probability Panel,2024-07-24,2024-08-01,FALSE,NA,-1.1,10,457
Marquette Law School,3,National,Donald Trump,REP,48,879,rv,Probability Panel,2024-07-24,2024-08-01,FALSE,NA,-1.1,10,422
Marquette Law School,3,National,Kamala Harris,DEM,53,683,lv,Probability Panel,2024-07-24,2024-08-01,FALSE,NA,-1.1,10,362
Marquette Law School,3,National,Donald Trump,REP,47,683,lv,Probability Panel,2024-07-24,2024-08-01,FALSE,NA,-1.1,10,321
Ipsos,2.8,National,Kamala Harris,DEM,43,876,rv,Probability Panel,2024-07-26,2024-07-28,FALSE,NA,-0.9,9.5,377
Ipsos,2.8,National,Donald Trump,REP,42,876,rv,Probability Panel,2024-07-26,2024-07-28,FALSE,NA,-0.9,9.5,368
Emerson,2.9,New Hampshire,Kamala Harris,DEM,52.4,1000,rv,Online Panel/Text-to-Web,2024-07-26,2024-07-28,FALSE,NA,-1.1,7,524
Emerson,2.9,New Hampshire,Donald Trump,REP,47.6,1000,rv,Online Panel/Text-to-Web,2024-07-26,2024-07-28,FALSE,NA,-1.1,7,476
U. North Florida,2.8,Florida,Kamala Harris,DEM,42,774,lv,Live Phone/Text-to-Web,2024-07-24,2024-07-27,FALSE,NA,-0.6,10,325
U. North Florida,2.8,Florida,Donald Trump,REP,49,774,lv,Live Phone/Text-to-Web,2024-07-24,2024-07-27,FALSE,NA,-0.6,10,379
SurveyUSA,2.8,Minnesota,Kamala Harris,DEM,50,656,lv,Online Panel,2024-07-23,2024-07-25,FALSE,NA,-1.3,8,328
SurveyUSA,2.8,Minnesota,Donald Trump,REP,40,656,lv,Online Panel,2024-07-23,2024-07-25,FALSE,NA,-1.3,8,262
Siena/NYT,3,National,Kamala Harris,DEM,46,1142,rv,Live Phone,2024-07-22,2024-07-24,FALSE,NA,-1.5,9,525
Siena/NYT,3,National,Donald Trump,REP,48,1142,rv,Live Phone,2024-07-22,2024-07-24,FALSE,NA,-1.5,9,548
Siena/NYT,3,National,Kamala Harris,DEM,47,1142,lv,Live Phone,2024-07-22,2024-07-24,FALSE,NA,-1.5,9,537
Siena/NYT,3,National,Donald Trump,REP,48,1142,lv,Live Phone,2024-07-22,2024-07-24,FALSE,NA,-1.5,9,548
Beacon/Shaw,2.8,Wisconsin,Kamala Harris,DEM,49,1046,rv,Live Phone/Text-to-Web,2024-07-22,2024-07-24,FALSE,NA,-1.1,9,513
Beacon/Shaw,2.8,Wisconsin,Donald Trump,REP,50,1046,rv,Live Phone/Text-to-Web,2024-07-22,2024-07-24,FALSE,NA,-1.1,9,523
Beacon/Shaw,2.8,Pennsylvania,Kamala Harris,DEM,49,1034,rv,Live Phone/Text-to-Web,2024-07-22,2024-07-24,FALSE,NA,-1.1,9,507
Beacon/Shaw,2.8,Pennsylvania,Donald Trump,REP,49,1034,rv,Live Phone/Text-to-Web,2024-07-22,2024-07-24,FALSE,NA,-1.1,9,507
Beacon/Shaw,2.8,Minnesota,Kamala Harris,DEM,52,1071,rv,Live Phone/Text-to-Web,2024-07-22,2024-07-24,FALSE,NA,-1.1,9,557
Beacon/Shaw,2.8,Minnesota,Donald Trump,REP,46,1071,rv,Live Phone/Text-to-Web,2024-07-22,2024-07-24,FALSE,NA,-1.1,9,493
Beacon/Shaw,2.8,Michigan,Kamala Harris,DEM,49,1012,rv,Live Phone/Text-to-Web,2024-07-22,2024-07-24,FALSE,NA,-1.1,9,496
Beacon/Shaw,2.8,Michigan,Donald Trump,REP,49,1012,rv,Live Phone/Text-to-Web,2024-07-22,2024-07-24,FALSE,NA,-1.1,9,496
Ipsos,2.8,National,Kamala Harris,DEM,39,1241,a,Probability Panel,2024-07-22,2024-07-23,FALSE,NA,-0.9,9.5,484
Ipsos,2.8,National,Donald Trump,REP,39,1241,a,Probability Panel,2024-07-22,2024-07-23,FALSE,NA,-0.9,9.5,484
Ipsos,2.8,National,Kamala Harris,DEM,44,1018,rv,Probability Panel,2024-07-22,2024-07-23,FALSE,NA,-0.9,9.5,448
Ipsos,2.8,National,Donald Trump,REP,42,1018,rv,Probability Panel,2024-07-22,2024-07-23,FALSE,NA,-0.9,9.5,428
Emerson,2.9,Arizona,Kamala Harris,DEM,47.4,800,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,FALSE,NA,-1.1,7,379
Emerson,2.9,Arizona,Donald Trump,REP,52.6,800,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,FALSE,NA,-1.1,7,421
Emerson,2.9,Georgia,Kamala Harris,DEM,48.9,800,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,FALSE,NA,-1.1,7,391
Emerson,2.9,Georgia,Donald Trump,REP,51.1,800,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,FALSE,NA,-1.1,7,409
Emerson,2.9,Michigan,Kamala Harris,DEM,49.1,800,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,FALSE,NA,-1.1,7,393
Emerson,2.9,Michigan,Donald Trump,REP,50.9,800,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,FALSE,NA,-1.1,7,407
Emerson,2.9,Wisconsin,Kamala Harris,DEM,50.6,845,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,FALSE,NA,-1.1,7,428
Emerson,2.9,Wisconsin,Donald Trump,REP,49.4,845,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,FALSE,NA,-1.1,7,417
Emerson,2.9,Pennsylvania,Kamala Harris,DEM,48.9,850,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,FALSE,NA,-1.1,7,416
Emerson,2.9,Pennsylvania,Donald Trump,REP,51.1,850,rv,IVR/Online Panel/Text-to-Web,2024-07-22,2024-07-23,FALSE,NA,-1.1,7,434
Marist,2.9,National,Kamala Harris,DEM,45,1117,rv,Online Panel,2024-07-22,2024-07-22,FALSE,NA,-0.9,7,503
Marist,2.9,National,Donald Trump,REP,46,1117,rv,Online Panel,2024-07-22,2024-07-22,FALSE,NA,-0.9,7,514
